ansatz,reps,optimizer,n_qubits,n_params,circuit_depth,jz,E_vqe,E_exact,energy_error,Spi_vqe,Spi_exact,wall_time,mean_abs_error,max_abs_error,total_time_s
real_amplitudes,2,COBYLA,8,24,12,1.5,-14.024327782468603,-15.864651738684879,1.8403239562162756,0.9851686801598629,1.3775275319882507,16.137699127197266,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,1.75,-15.158048644222589,-17.129326787656762,1.9712781434341728,1.1159529402631272,1.5582512635535744,7.635382890701294,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,2.0,-16.450488934160532,-18.445096566596643,1.9946076324361108,1.2650081827680475,1.7406023218785114,8.741878032684326,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,2.25,-17.718580068711077,-19.808743240436264,2.0901631717251874,1.3224055980906493,1.9194850509992984,8.953957080841064,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,2.5,-19.035638945160095,-21.216604239097695,2.1809652939376,1.4236761238901414,2.0901395762069104,9.512654066085815,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,2.75,-20.332411415355576,-22.664654843753375,2.332243428397799,1.429163866152957,2.2488093263027764,7.455538749694824,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,3.0,-21.848821098615552,-24.148682683922633,2.299861585307081,1.726570843761292,2.393095751800227,10.541152000427246,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,NFT,8,24,12,-3.0,-20.234677023603197,-21.0,0.7653229763968028,-0.49053556234513346,-0.5,27.524044036865234,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-2.75,-18.693728391572034,-19.25,0.5562716084279664,-0.468276893396572,-0.5,25.638614654541016,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-2.5,-17.022961841128343,-17.5,0.47703815887165746,-0.48700164713245864,-0.5,25.46780800819397,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-2.25,-15.31933370096636,-15.75,0.4306662990336392,-0.47688323286482814,-0.5,25.688047885894775,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-2.0,-13.61087772922106,-14.0,0.38912227077893924,-0.48502109696854284,-0.5,25.496856212615967,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-1.75,-11.90835187396654,-12.25,0.3416481260334603,-0.4953142581981959,-0.5,25.686570167541504,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-1.5,-10.193823525510213,-10.5,0.3061764744897868,-0.4815416241142609,-0.5,25.476496934890747,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-1.25,-8.529378927731736,-8.75,0.22062107226826377,-0.4858809268013246,-0.5,25.730422019958496,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-1.0,-6.827678217600222,-7.000000000000004,0.17232178239978246,-0.48341368868247253,-0.2492115235492106,27.309354305267334,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-0.75,-6.811733790205317,-7.407012929738359,0.5952791395330417,0.0380374825203252,0.19101213577949788,25.815006256103516,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-0.5,-7.017777312534419,-7.997992839769597,0.9802155272351776,0.10369235329446064,0.2901997465399883,24.787437200546265,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,-0.25,-7.3697216511937,-8.709486004439643,1.3397643532459433,0.18262476892493698,0.391714376429949,25.68496012687683,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,0.0,-8.158159191736146,-9.517540966287283,1.359381774551137,0.22396024961930674,0.5000000000000002,25.009109020233154,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,0.25,-8.810761075787358,-10.408409905821182,1.5976488300338243,0.240398227892087,0.6173359543556486,25.436379194259644,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,0.5,-9.563248301687835,-11.372996104030038,1.8097478023422031,0.21470408611953426,0.7454650203276718,25.90056300163269,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,0.75,-10.324635632508565,-12.404954492499122,2.080318859990557,0.20654519280305586,0.885662472486995,26.432284832000732,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,1.0,-11.161547689375766,-13.49973039475153,2.3381827053757647,0.17591370000445675,1.0384203741325644,27.852983951568604,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,1.25,-12.034033498609244,-14.653901889341912,2.619868390732668,0.1835124245648817,1.2030727041020777,26.888590097427368,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,1.5,-12.950374615054148,-15.864651738684879,2.9142771236307308,0.13491911404956553,1.3775275319882507,25.9119770526886,1.534606235817384,3.775872776153175,657.5028119087219
real_amplitudes,2,NFT,8,24,12,1.75,-13.91685862434685,-17.129326787656762,3.2124681633099126,0.11629989850494497,1.5582512635535744,25.69503688812256,1.534606235817384,3.775872776153175,657.5028119087219
